ID,changetype,conversion,latitude,longitude,MGRS,blockstratum,substratum,refno_mapno,refno_maplow,refno_maphigh,reflow_mapno,reflow_maplow,reflow_maphigh,refhigh_mapno,refhigh_maplow,refhigh_maphigh,userslow,producerslow,usershigh,producershigh,usersall,producersall,overallhigh,overallall
372152_13,noChange,no,39.0974124980861,115.460307300834,50SLJ,waternew,3,141,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_14,Natural greening,no,39.1490219789258,115.479318275421,50SLJ,waternew,3,87,0,0,53,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.6214285714285714
372152_15,Natural greening,no,39.1055379628769,115.461518278899,50SLJ,waternew,3,121,0,0,26,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.8231292517006803
372152_16,noChange,no,39.1364683879562,115.470216817025,50SLJ,waternew,1,160,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_17,Built-up growth,human,39.0770526188438,115.393817064623,50SLJ,waternew,2,52,0,0,24,0,0,1,0,72,NA,0.0,1.0,0.9863013698630136,1.0,0.5950413223140496,0.9932885906040269,0.8322147651006712
372152_18,Crop cycle change,no,39.0644976869705,115.424614855938,50SLJ,waternew,3,102,7,0,0,40,0,0,0,0,0.851063829787234,1.0,NA,NA,0.851063829787234,1.0,1.0,0.9530201342281879
372152_19,noChange,no,39.1166612857232,115.384590067396,50SLJ,waternew,4,149,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_20,Plantation clearing,no,39.0687748792396,115.441164346012,50SLJ,waternew,2,40,0,0,0,0,0,8,18,94,1.0,NA,1.0,0.9333333333333333,1.0,0.9333333333333333,0.8375,0.95
423727_1,Built-up growth,human,44.1637294290001,128.231864855043,52TDP,builtnewalert,1,103,12,0,0,74,0,0,0,0,0.8604651162790697,1.0,NA,NA,0.8604651162790697,1.0,1.0,0.9365079365079365
423727_2,Built-up growth,human,44.1407955862184,128.158648057129,52TDP,builtnewalert,1,99,0,0,0,81,0,0,0,0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0
423727_3,Built-up growth,human,44.1080700086011,128.152739724767,52TDP,builtnewalert,2,83,0,0,108,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.43455497382198954
481818_1,Crop cycle change,no,49.3180793003628,0.532552930450764,31UCQ,other,3,21,0,0,40,0,0,77,23,0,1.0,0.0,NA,0.23,1.0,0.12777777777777777,0.37888198757763975,0.2732919254658385
481818_2,noChange,no,49.2983812938601,0.433666600353926,31UCQ,other,3,162,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
481818_3,Crop cycle change,no,49.2761035284626,0.500823751608342,31UCQ,other,3,64,60,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.5161290322580645
481818_4,Crop cycle change,no,49.2509412395272,0.460865802085117,31UCQ,other,2,48,0,0,0,0,0,0,18,82,1.0,NA,1.0,1.0,1.0,1.0,0.8783783783783784,1.0
481818_5,Crop cycle change,no,49.2743505976154,0.532261260023584,31UCQ,other,2,30,0,17,0,0,0,0,0,94,NA,NA,0.8468468468468469,NA,0.8468468468468469,NA,0.8794326241134752,0.8794326241134752
481818_6,Crop cycle change,no,49.2727800935219,0.484492819672026,31UCQ,other,2,32,7,0,0,0,0,41,0,65,0.0,NA,1.0,0.6132075471698113,0.9027777777777778,0.6132075471698113,0.7172413793103448,0.6689655172413793
481818_7,Crop cycle change,no,49.2357089100507,0.530066411888517,31UCQ,other,2,44,0,1,0,0,0,0,6,60,1.0,NA,0.9836065573770492,1.0,0.9850746268656716,1.0,0.9369369369369369,0.990990990990991
481818_8,noChange,no,49.2518852669493,0.529258971745359,31UCQ,other,4,167,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
481818_9,Crop cycle change,no,49.24279617133,0.446443608891414,31UCQ,other,3,68,0,1,4,23,0,42,0,25,1.0,0.7419354838709677,0.9615384615384616,0.373134328358209,0.9795918367346939,0.4897959183673469,0.7361963190184049,0.7116564417177914
481818_10,Crop cycle change,no,49.2442623907706,0.451727040955453,31UCQ,other,2,127,10,22,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.8616352201257862,0.7987421383647799
481818_11,noChange,no,49.3104227154973,0.502802138502334,31UCQ,other,4,109,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
481818_12,Crop cycle change,no,49.2343432592154,0.529310242762104,31UCQ,other,2,84,0,9,0,0,0,0,6,60,1.0,NA,0.8695652173913043,1.0,0.88,1.0,0.9056603773584906,0.9433962264150944
481818_13,Crop cycle change,no,49.249989848918,0.491423639742605,31UCQ,other,3,44,7,0,24,65,0,0,0,0,0.9027777777777778,0.5752212389380531,NA,NA,0.9027777777777778,0.5752212389380531,1.0,0.7785714285714286
481818_14,Crop cycle change,no,49.2401228707707,0.472138085923128,31UCQ,other,2,33,25,8,0,0,0,0,0,69,0.0,NA,0.8961038961038961,NA,0.6764705882352942,NA,0.9407407407407408,0.7555555555555555
481818_15,Crop cycle change,no,49.2627307151781,0.456961442306036,31UCQ,other,3,92,0,0,0,0,0,46,0,0,NA,NA,NA,0.0,NA,0.0,0.6666666666666666,0.6666666666666666
481818_16,Crop cycle change,no,49.2797338875347,0.531579976493641,31UCQ,other,2,13,5,0,0,0,0,0,25,111,0.8333333333333334,NA,1.0,1.0,0.9645390070921985,1.0,0.8376623376623377,0.9675324675324676
490359_1,noChange,no,49.952619941607,35.7865278581783,36UXA,oldcrop_short,3,94,24,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.7966101694915254
490359_2,Crop cycle change,no,50.0316708679332,35.7307724526323,36UXA,oldcrop_short,1,9,1,9,7,0,0,56,0,54,0.0,0.0,0.8571428571428571,0.4909090909090909,0.84375,0.43548387096774194,0.5220588235294118,0.4632352941176471
490359_3,Crop cycle change,no,49.9596481903045,35.7748020303618,36UXA,oldcrop_short,2,86,0,0,3,32,0,0,0,0,1.0,0.8421052631578947,NA,NA,1.0,0.8421052631578947,1.0,0.9752066115702479
490359_4,noChange,no,49.9783788518641,35.8591618301506,36UXA,oldcrop_short,3,90,5,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9473684210526315
490359_5,Crop cycle change,no,50.0368867146585,35.7725502000575,36UXA,oldcrop_short,1,0,0,0,0,0,0,46,6,77,1.0,NA,1.0,0.6434108527131783,1.0,0.6434108527131783,0.5968992248062015,0.6434108527131783
490359_6,noChange,no,49.9881541547401,35.7902562584209,36UXA,oldcrop_short,2,142,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
490359_7,noChange,no,50.0252517727298,35.7283137171403,36UXA,oldcrop_short,2,107,35,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.7535211267605634
490359_8,noChange,no,49.9760049857649,35.8569286282564,36UXA,oldcrop_short,3,73,11,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.8690476190476191
490359_9,Crop cycle change,no,49.9699767372615,35.7942254920052,36UXA,oldcrop_short,1,53,0,0,29,45,15,0,0,0,1.0,0.5825242718446602,1.0,NA,1.0,0.5825242718446602,0.8943661971830986,0.795774647887324
490359_10,Natural browning,no,49.9707256979742,35.8411336537218,36UXA,oldcrop_short,3,105,1,0,8,29,0,0,0,0,0.9666666666666667,0.6444444444444445,NA,NA,0.9666666666666667,0.6444444444444445,1.0,0.9370629370629371
490359_11,Crop cycle change,no,50.0220899881423,35.7365120465031,36UXA,oldcrop_short,2,50,4,0,2,20,0,0,61,0,0.9529411764705882,0.8333333333333334,NA,1.0,0.9529411764705882,0.9529411764705882,0.5547445255474452,0.9562043795620438
490359_12,Crop cycle change,no,49.9732450523717,35.7249515676593,36UXA,oldcrop_short,1,90,0,0,0,0,0,3,7,59,1.0,NA,1.0,0.9565217391304348,1.0,0.9565217391304348,0.9371069182389937,0.9811320754716981
490359_13,Crop cycle change,no,49.9537937111927,35.8602144567643,36UXA,oldcrop_short,3,67,28,0,12,29,0,0,0,0,0.5087719298245614,0.5471698113207547,NA,NA,0.5087719298245614,0.5471698113207547,1.0,0.7058823529411765
490359_14,Crop cycle change,no,50.03885840781,35.8250422421037,36UXA,oldcrop_short,2,44,7,0,7,15,0,53,5,0,0.7407407407407407,0.5172413793103449,NA,0.08620689655172414,0.7407407407407407,0.22988505747126436,0.5572519083969466,0.48854961832061067
490359_15,noChange,no,50.0293893183848,35.837054704598,36UXA,oldcrop_short,3,97,40,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.708029197080292
490359_16,noChange,no,49.971673120989,35.824451693647,36UXA,oldcrop_short,4,138,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
490359_17,Crop cycle change,no,50.016196419199,35.7231934654291,36UXA,oldcrop_short,2,99,4,0,0,0,0,33,0,0,0.0,NA,NA,0.0,0.0,0.0,0.7573529411764706,0.7279411764705882
490359_18,noChange,no,49.9568508839162,35.8235838557712,36UXA,oldcrop_short,4,132,6,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9565217391304348
490359_19,Crop cycle change,no,49.9890612707235,35.7409149765263,36UXA,oldcrop_short,1,48,0,0,4,0,90,0,0,0,NA,11.25,1.0,NA,1.0,11.25,0.36619718309859156,0.971830985915493
490359_20,Crop cycle change,no,50.0305928143019,35.7307112756316,36UXA,oldcrop_short,1,9,1,0,7,0,0,56,0,63,0.0,0.0,1.0,0.5294117647058824,0.984375,0.47368421052631576,0.5882352941176471,0.5294117647058824
529881_1,Crop cycle change,no,53.5875401377365,42.7364651958537,38ULE,oldcrop_short,3,86,11,0,28,24,0,0,0,0,0.6857142857142857,0.3,NA,NA,0.6857142857142857,0.3,1.0,0.738255033557047
529881_2,noChange,no,53.6386809714544,42.8031661240897,38ULE,oldcrop_short,4,148,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
529881_3,noChange,no,53.5601421478993,42.7424588395094,38ULE,oldcrop_short,3,146,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
529881_4,noChange,no,53.5800084075093,42.695170921015,38ULE,oldcrop_short,2,141,45,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.7580645161290323
529881_5,Crop cycle change,no,53.577991259589,42.6884825853544,38ULE,oldcrop_short,3,45,7,0,0,88,0,0,0,0,0.9263157894736842,1.0,NA,NA,0.9263157894736842,1.0,1.0,0.95
529881_6,Crop cycle change,no,53.5976244469803,42.7277644622003,38ULE,oldcrop_short,2,74,0,0,13,54,0,0,0,0,1.0,0.675,NA,NA,1.0,0.675,1.0,0.9078014184397163
529881_7,Crop cycle change,no,53.6008061011215,42.7248729419195,38ULE,oldcrop_short,2,111,4,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9652173913043478
529881_8,noChange,no,53.6014497374248,42.6881083081547,38ULE,oldcrop_short,2,74,28,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.7254901960784313
529881_9,Crop cycle change,no,53.5815102679379,42.8183701566554,38ULE,oldcrop_short,2,55,11,0,4,67,0,0,0,0,0.8589743589743589,0.8933333333333333,NA,NA,0.8589743589743589,0.8933333333333333,1.0,0.8905109489051095
529881_10,Crop cycle change,no,53.6248092289343,42.7390075460061,38ULE,oldcrop_short,1,62,0,0,0,0,0,16,8,63,1.0,NA,1.0,0.8160919540229885,1.0,0.8160919540229885,0.8389261744966443,0.8926174496644296
529881_11,Crop cycle change,no,53.6255702432898,42.7507633724723,38ULE,oldcrop_short,1,62,0,0,4,0,0,0,12,71,1.0,0.0,1.0,1.0,1.0,0.9120879120879121,0.9194630872483222,0.9731543624161074
529881_12,Crop cycle change,no,53.6100962439048,42.7311765672072,38ULE,oldcrop_short,3,74,0,0,19,56,0,0,0,0,1.0,0.5957446808510638,NA,NA,1.0,0.5957446808510638,1.0,0.87248322147651
529881_13,Crop cycle change,no,53.5905040384473,42.7363067273353,38ULE,oldcrop_short,3,66,3,0,18,56,0,0,0,0,0.9491525423728814,0.6086956521739131,NA,NA,0.9491525423728814,0.6086956521739131,1.0,0.8531468531468531
529881_14,noChange,no,53.6355252564977,42.7638481773271,38ULE,oldcrop_short,3,0,38,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.0
529881_15,Crop cycle change,no,53.6368101944868,42.7460807372401,38ULE,oldcrop_short,1,56,0,0,8,0,0,2,12,71,1.0,0.0,1.0,0.9764705882352941,1.0,0.8217821782178217,0.9060402684563759,0.9328859060402684
529881_16,Crop cycle change,no,53.5897093679631,42.7948282554122,38ULE,oldcrop_short,1,47,8,0,6,16,71,0,0,0,0.6666666666666666,3.107142857142857,1.0,NA,0.9157894736842105,3.107142857142857,0.5202702702702703,0.9054054054054054
529881_17,Crop cycle change,no,53.6306684087762,42.7350640319445,38ULE,oldcrop_short,1,64,5,0,0,6,0,0,9,65,0.75,1.0,1.0,1.0,0.9411764705882353,1.0,0.9395973154362416,0.9664429530201343
529881_18,noChange,no,53.601052648596,42.7665770188908,38ULE,oldcrop_short,4,137,7,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9513888888888888
529881_19,Crop cycle change,no,53.5895858227502,42.8175007341974,38ULE,oldcrop_short,2,38,0,0,13,90,0,0,0,0,1.0,0.7758620689655172,NA,NA,1.0,0.7758620689655172,1.0,0.9078014184397163
529881_20,Crop cycle change,no,53.5906967095322,42.8192567934328,38ULE,oldcrop_short,1,38,0,4,13,7,54,0,0,25,1.0,1.8484848484848484,0.9518072289156626,NA,0.9555555555555556,1.4827586206896552,0.5886524822695035,0.8794326241134752
539283_1,Fire,natural,54.5068063295494,126.576087031552,52UCF,fire,1,27,0,0,7,92,0,0,0,0,1.0,0.8679245283018868,NA,NA,1.0,0.8679245283018868,1.0,0.9444444444444444
539283_2,Fire,natural,54.5221632560477,126.535305209755,52UCF,fire,2,33,0,0,0,0,0,1,18,74,1.0,NA,1.0,0.989247311827957,1.0,0.989247311827957,0.8492063492063492,0.9920634920634921
539283_3,Fire,natural,54.4837128968104,126.554294304254,52UCF,fire,1,27,0,0,0,0,0,7,19,73,1.0,NA,1.0,0.9292929292929293,1.0,0.9292929292929293,0.7936507936507936,0.9444444444444444
539283_4,Fire,natural,54.4984064037165,126.601142122759,52UCF,fire,3,30,0,0,20,73,0,0,0,0,1.0,0.6460176991150443,NA,NA,1.0,0.6460176991150443,1.0,0.8373983739837398
539283_5,Variable water,no,54.5330419586548,126.634354970891,52UCF,fire,3,0,25,0,93,67,0,0,0,0,0.7282608695652174,0.2648221343873518,NA,NA,0.7282608695652174,0.2648221343873518,1.0,0.3621621621621622
539283_6,Fire,natural,54.4950134458548,126.634236046066,52UCF,fire,1,44,0,0,0,0,0,2,7,73,1.0,NA,1.0,0.975609756097561,1.0,0.975609756097561,0.9285714285714286,0.9841269841269841
539283_7,Fire,natural,54.4773856434651,126.60190991413,52UCF,fire,2,30,0,0,0,0,0,1,0,77,NA,NA,1.0,0.9871794871794872,1.0,0.9871794871794872,0.9907407407407407,0.9907407407407407
539283_8,Fire,natural,54.478778430833,126.604144038908,52UCF,fire,2,30,0,0,0,0,0,1,0,77,NA,NA,1.0,0.9871794871794872,1.0,0.9871794871794872,0.9907407407407407,0.9907407407407407
539283_9,Fire,natural,54.4927431910905,126.574139825538,52UCF,fire,1,24,0,0,0,0,0,7,0,92,NA,NA,1.0,0.9292929292929293,1.0,0.9292929292929293,0.943089430894309,0.943089430894309
539283_10,noChange,no,54.4639253169461,126.630475038388,52UCF,fire,3,54,59,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.4778761061946903
539283_11,Fire,natural,54.4930118502139,126.587559411572,52UCF,fire,1,24,0,0,0,0,0,7,11,66,1.0,NA,1.0,0.9166666666666666,1.0,0.9166666666666666,0.8333333333333334,0.9351851851851852
539283_12,noChange,natural,54.4891431656468,126.61002318218,52UCF,fire,3,57,13,4,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.9459459459459459,0.7702702702702703
539283_13,Fire,natural,54.5196016097994,126.541949944893,52UCF,fire,2,30,0,0,1,19,64,0,0,0,1.0,3.9523809523809526,1.0,NA,1.0,3.9523809523809526,0.43859649122807015,0.9912280701754386
539283_14,noChange,no,54.5199842206077,126.601267732078,52UCF,fire,4,114,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
539283_15,noChange,no,54.494936501798,126.50960848986,52UCF,fire,4,117,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
539283_16,Fire,natural,54.4967175752939,126.624870984198,52UCF,fire,3,47,0,0,3,73,0,0,0,0,1.0,0.9240506329113924,NA,NA,1.0,0.9240506329113924,1.0,0.975609756097561
539283_17,Fire,natural,54.4926229234386,126.528281033288,52UCF,fire,1,34,2,0,0,0,0,0,8,82,0.8,NA,1.0,1.0,0.9782608695652174,1.0,0.9365079365079365,0.9841269841269841
539283_18,Fire,natural,54.5206790731551,126.541885198806,52UCF,fire,2,30,0,0,1,10,47,0,0,0,1.0,4.75,1.0,NA,1.0,4.75,0.4659090909090909,0.9886363636363636
539283_19,Fire,natural,54.4836364443187,126.604323091297,52UCF,fire,2,30,0,0,0,0,0,1,0,77,NA,NA,1.0,0.9871794871794872,1.0,0.9871794871794872,0.9907407407407407,0.9907407407407407
539283_20,noChange,no,54.4953253099171,126.568426997102,52UCF,fire,3,99,63,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.6111111111111112
557332_1,Fire,no,56.4355224187291,126.754486406887,52VCH,fire,3,70,0,0,0,0,0,0,97,0,1.0,NA,NA,1.0,1.0,1.0,0.41916167664670656,1.0
557332_2,noChange,no,56.4816818888803,126.713267950363,52VCH,fire,4,167,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
557332_3,Fire,natural,56.5017630419917,126.662333420546,52VCH,fire,1,34,0,0,0,0,0,4,0,62,NA,NA,1.0,0.9393939393939394,1.0,0.9393939393939394,0.96,0.96
557332_4,Fire,natural,56.4439815473194,126.672211476507,52VCH,fire,2,22,0,0,9,12,71,0,0,0,1.0,2.7666666666666666,1.0,NA,1.0,2.7666666666666666,0.37719298245614036,0.9210526315789473
557332_5,Fire,natural,56.4493284535188,126.713265168382,52VCH,fire,2,20,0,2,0,0,2,0,0,90,NA,NA,0.9787234042553191,NA,0.9787234042553191,NA,0.9649122807017544,0.9824561403508771
557332_6,Fire,natural,56.4670446356427,126.768211070132,52VCH,fire,1,17,0,0,0,0,0,9,0,67,NA,NA,1.0,0.881578947368421,1.0,0.881578947368421,0.9032258064516129,0.9032258064516129
557332_7,Fire,natural,56.4502576365641,126.676209179978,52VCH,fire,1,22,0,0,0,15,0,8,63,0,1.0,1.0,NA,0.8873239436619719,1.0,0.9069767441860465,0.3425925925925926,0.9259259259259259
557332_8,noChange,natural,56.4347859502141,126.628001712663,52VCH,fire,3,30,15,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.6666666666666666
557332_9,Fire,natural,56.4528341431309,126.742753715385,52VCH,fire,1,22,0,0,0,0,0,9,0,75,NA,NA,1.0,0.8928571428571429,1.0,0.8928571428571429,0.9150943396226415,0.9150943396226415
557332_10,Fire,natural,56.4496067291314,126.713735279456,52VCH,fire,2,20,0,2,0,0,0,0,0,92,NA,NA,0.9787234042553191,NA,0.9787234042553191,NA,0.9824561403508771,0.9824561403508771
557332_11,Fire,no,56.4318765871504,126.776598384678,52VCH,fire,2,70,0,0,0,0,0,5,32,44,1.0,NA,1.0,0.9382716049382716,1.0,0.9382716049382716,0.7549668874172185,0.9668874172185431
557332_12,Fire,natural,56.4899917803985,126.638689753325,52VCH,fire,1,42,0,1,0,0,0,0,10,35,1.0,NA,0.9722222222222222,1.0,0.9782608695652174,1.0,0.875,0.9886363636363636
557332_13,Fire,no,56.4359906025811,126.750565562974,52VCH,fire,3,70,0,0,0,0,0,17,54,0,1.0,NA,NA,0.7605633802816901,1.0,0.7605633802816901,0.49645390070921985,0.8794326241134752
557332_14,Fire,no,56.4340206214696,126.687419633123,52VCH,fire,3,75,0,0,0,0,0,9,67,0,1.0,NA,NA,0.881578947368421,1.0,0.881578947368421,0.4966887417218543,0.9403973509933775
557332_15,noChange,no,56.5144929881742,126.708853437766,52VCH,fire,4,86,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
557332_16,Fire,no,56.4523918655972,126.618140376551,52VCH,fire,2,75,0,0,0,0,2,8,0,72,NA,NA,1.0,0.9,1.0,0.925,0.9363057324840764,0.9490445859872612
557332_17,Fire,natural,56.45202784917,126.655652503844,52VCH,fire,3,22,0,0,0,13,0,8,36,0,1.0,1.0,NA,0.8181818181818182,1.0,0.8596491228070176,0.4430379746835443,0.8987341772151899
557332_18,Fire,no,56.4460263767794,126.666244887916,52VCH,fire,2,75,0,0,0,0,0,9,12,62,1.0,NA,1.0,0.891566265060241,1.0,0.891566265060241,0.8670886075949367,0.9430379746835443
557332_19,Fire,natural,56.4307617125533,126.686157758992,52VCH,fire,3,22,0,0,49,27,0,0,0,0,1.0,0.216,NA,NA,1.0,0.216,1.0,0.5
557332_20,Fire,natural,56.4792865256123,126.774313246176,52VCH,fire,1,12,0,0,0,0,0,9,0,75,NA,NA,1.0,0.8928571428571429,1.0,0.8928571428571429,0.90625,0.90625
576420_1,Crop cycle change,no,58.6900228621035,24.5107595856745,35VLF,treelossTF,3,77,0,0,28,20,0,0,0,0,1.0,0.2631578947368421,NA,NA,1.0,0.2631578947368421,1.0,0.776
576420_2,Crop cycle change,no,58.7116054412744,24.5397849049199,35VLF,treelossTF,3,94,3,0,0,42,0,0,0,0,0.9333333333333333,1.0,NA,NA,0.9333333333333333,1.0,1.0,0.9784172661870504
576420_3,noChange,no,58.7413796500252,24.4220511002207,35VLF,treelossTF,2,62,5,82,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.44966442953020136,0.4161073825503356
576420_5,Clear cut,human,58.757028492594,24.5189370576446,35VLF,treelossTF,1,0,0,0,0,0,0,62,86,2,1.0,NA,1.0,0.5866666666666667,1.0,0.5866666666666667,0.013333333333333334,0.5866666666666667
576420_6,Crop cycle change,no,58.7510944174559,24.4633442114403,35VLF,treelossTF,2,74,0,2,14,9,40,0,0,0,1.0,1.3243243243243243,0.9523809523809523,NA,0.9607843137254902,1.3243243243243243,0.697841726618705,0.8848920863309353
576420_7,Crop cycle change,no,58.7195875915502,24.4107080982171,35VLF,treelossTF,2,65,4,0,0,6,76,0,0,0,0.6,13.666666666666666,1.0,NA,0.9534883720930233,13.666666666666666,0.4966887417218543,0.9735099337748344
576420_8,Crop cycle change,no,58.6969975548267,24.3999562286999,35VLF,treelossTF,3,26,21,0,0,99,0,0,0,0,0.825,1.0,NA,NA,0.825,1.0,1.0,0.8561643835616438
576420_9,noChange,no,58.750787546806,24.5167886381055,35VLF,treelossTF,4,143,8,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9470198675496688
576420_10,noChange,no,58.681323903565,24.3980180956888,35VLF,treelossTF,4,151,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
576420_11,Clear cut,no,58.7535684938609,24.5072536574666,35VLF,treelossTF,1,25,8,0,106,1,2,0,0,0,0.1111111111111111,0.014084507042253521,1.0,NA,0.2727272727272727,0.014084507042253521,0.9859154929577465,0.19718309859154928
576420_12,Clear cut,,58.7230354849683,24.4213353751744,35VLF,treelossTF,1,0,0,0,146,4,0,0,0,0,1.0,0.013513513513513514,NA,NA,1.0,0.013513513513513514,1.0,0.02666666666666667
576420_13,Clear cut,no,58.7183561081418,24.4164997066397,35VLF,treelossTF,1,0,0,0,150,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.0
576420_14,noChange,no,58.7684916498822,24.4984004438071,35VLF,treelossTF,3,86,26,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.7678571428571429
576420_15,Crop cycle change,no,58.687002193762,24.5218469175048,35VLF,treelossTF,2,96,0,0,8,5,29,0,0,0,1.0,1.619047619047619,1.0,NA,1.0,1.619047619047619,0.7898550724637681,0.9420289855072463
576420_16,Clear cut,no,58.7187082331231,24.4206191742669,35VLF,treelossTF,1,0,0,0,10,118,12,0,0,0,1.0,0.9420289855072463,1.0,NA,1.0,0.9420289855072463,0.9142857142857143,0.9285714285714286
576420_17,Clear cut,no,58.7191739581724,24.4169572811805,35VLF,treelossTF,1,0,0,9,7,124,20,0,0,0,1.0,1.0434782608695652,0.6896551724137931,NA,0.9411764705882353,1.0434782608695652,0.81875,0.9
576420_18,noChange,no,58.7687476157554,24.4838520369731,35VLF,treelossTF,3,130,21,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.8609271523178808
576420_19,Crop cycle change,no,58.6970014806262,24.5092258823069,35VLF,treelossTF,3,78,2,0,7,64,0,0,0,0,0.9696969696969697,0.8205128205128205,NA,NA,0.9696969696969697,0.8205128205128205,1.0,0.9403973509933775
576420_20,Crop cycle change,no,58.6872800631186,24.5363230390714,35VLF,treelossTF,2,26,0,0,5,17,12,0,64,27,1.0,1.0740740740740742,1.0,1.0,1.0,1.0169491525423728,0.4966887417218543,0.9668874172185431
701068_1,Clear cut,human,3.25900997562455,-71.3422265285907,19NBD,treelossTF,2,0,0,0,9,6,0,0,31,4,1.0,0.25,1.0,1.0,1.0,0.6949152542372882,0.38,0.82
701068_2,Clear cut,human,3.24739356281446,-71.3230432400341,19NBD,treelossTF,1,91,1,0,0,0,0,0,16,0,0.9411764705882353,NA,NA,1.0,0.9411764705882353,1.0,0.8518518518518519,0.9907407407407407
701068_4,Clear cut,human,3.29312708266824,-71.3641611018815,19NBD,treelossTF,1,50,4,0,0,0,0,0,20,0,0.8333333333333334,NA,NA,1.0,0.8333333333333334,1.0,0.7297297297297297,0.9459459459459459
701068_5,Clear cut,human,3.28930677373388,-71.3741351914356,19NBD,treelossTF,1,0,0,0,0,20,0,0,47,0,1.0,1.0,NA,1.0,1.0,1.0,0.29850746268656714,1.0
701068_6,Clear cut,human,3.31641849956367,-71.3766280058618,19NBD,treelossTF,1,0,0,0,0,0,0,9,11,0,1.0,NA,NA,0.55,1.0,0.55,0.0,0.55
701068_7,Fire,human,3.29308253153686,-71.3827781397566,19NBD,treelossTF,2,0,0,0,1,0,154,0,0,0,NA,77.0,1.0,NA,1.0,77.0,0.0064516129032258064,0.9935483870967742
701068_8,noChange,no,3.28453468823356,-71.3279854180077,19NBD,treelossTF,3,0,157,8,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.9515151515151515,0.0
701068_10,Clear cut,no,3.30654436616359,-71.3094184742747,19NBD,treelossTF,2,142,0,0,1,0,22,0,0,0,NA,11.0,1.0,NA,1.0,11.0,0.8666666666666667,0.9939393939393939
701068_11,Clear cut,human,3.25605336626586,-71.3308876347632,19NBD,treelossTF,2,0,0,0,20,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.0
701068_12,noChange,no,3.31261618951711,-71.3790472903125,19NBD,treelossTF,4,163,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
701068_13,noChange,no,3.2525085173585,-71.3392436019026,19NBD,treelossTF,4,165,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
