ID,changetype,conversion,latitude,longitude,MGRS,blockstratum,substratum,refno_mapno,refno_maplow,refno_maphigh,reflow_mapno,reflow_maplow,reflow_maphigh,refhigh_mapno,refhigh_maplow,refhigh_maphigh,userslow,producerslow,usershigh,producershigh,usersall,producersall,overallhigh,overallall
372152_7,noChange,no,39.1297579282073,115.473832661398,50SLJ,waternew,1,52,8,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.8666666666666667
372152_8,noChange,no,39.0762961740837,115.378228329299,50SLJ,waternew,4,58,2,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9666666666666667
372152_9,noChange,no,39.1283430247329,115.469004423593,50SLJ,waternew,1,50,10,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.8333333333333334
372152_10,Plantation clearing,no,39.073629873627,115.440363941322,50SLJ,waternew,2,19,1,8,6,1,1,1,10,7,0.9166666666666666,0.15384615384615385,0.5,0.9444444444444444,0.6785714285714286,0.6129032258064516,0.6296296296296297,0.7037037037037037
372152_11,Plantation clearing,no,39.1241109325319,115.455561705735,50SLJ,waternew,2,40,2,0,15,0,0,0,0,0,0.0,0.0,NA,NA,0.0,0.0,1.0,0.7017543859649122
372152_12,noChange,no,39.1172267725813,115.466469068828,50SLJ,waternew,1,60,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_13,noChange,no,39.0974124980861,115.460307300834,50SLJ,waternew,3,45,12,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.7894736842105263
372152_14,noChange,no,39.1490219789258,115.479318275421,50SLJ,waternew,3,53,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_15,noChange,no,39.1055379628769,115.461518278899,50SLJ,waternew,3,48,8,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.8571428571428571
372152_16,noChange,no,39.1364683879562,115.470216817025,50SLJ,waternew,1,8,52,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.13333333333333333
372152_17,Built-up growth,human,39.0770526188438,115.393817064623,50SLJ,waternew,2,34,0,2,5,0,0,14,2,0,1.0,0.0,0.0,0.125,0.5,0.07692307692307693,0.6842105263157895,0.631578947368421
372152_18,Crop cycle change,no,39.0644976869705,115.424614855938,50SLJ,waternew,3,40,6,0,1,10,0,0,0,0,0.625,0.8333333333333334,NA,NA,0.625,0.8333333333333334,1.0,0.8771929824561403
372152_19,noChange,no,39.1166612857232,115.384590067396,50SLJ,waternew,4,55,0,2,0,0,0,0,0,0,NA,NA,0.0,NA,0.0,NA,0.9649122807017544,0.9649122807017544
372152_20,Plantation clearing,no,39.0687748792396,115.441164346012,50SLJ,waternew,2,16,6,7,0,0,0,0,14,17,0.7,NA,0.7083333333333334,1.0,0.7045454545454546,1.0,0.65,0.7833333333333333
423727_1,Built-up growth,human,44.1637294290001,128.231864855043,52TDP,builtnewalert,1,27,14,0,10,0,0,0,0,0,0.0,0.0,NA,NA,0.0,0.0,1.0,0.5294117647058824
423727_2,Built-up growth,human,44.1407955862184,128.158648057129,52TDP,builtnewalert,1,30,4,0,14,0,0,0,0,0,0.0,0.0,NA,NA,0.0,0.0,1.0,0.625
423727_3,Built-up growth,human,44.1080700086011,128.152739724767,52TDP,builtnewalert,2,14,4,0,22,4,7,0,0,0,0.5,0.22916666666666666,1.0,NA,0.7333333333333333,0.22916666666666666,0.8627450980392157,0.49019607843137253
481818_1,Crop cycle change,no,49.3180793003628,0.532552930450764,31UCQ,other,3,54,7,20,0,0,0,0,1,57,0.125,NA,0.7402597402597403,1.0,0.6823529411764706,1.0,0.8489208633093526,0.8057553956834532
481818_2,noChange,no,49.2983812938601,0.433666600353926,31UCQ,other,3,126,13,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9064748201438849
481818_3,Crop cycle change,no,49.2761035284626,0.500823751608342,31UCQ,other,3,72,30,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.7058823529411765
481818_4,Crop cycle change,no,49.2509412395272,0.460865802085117,31UCQ,other,2,41,0,0,0,0,0,2,3,77,1.0,NA,1.0,0.975609756097561,1.0,0.975609756097561,0.959349593495935,0.983739837398374
481818_5,Crop cycle change,no,49.2743505976154,0.532261260023584,31UCQ,other,2,34,20,0,0,0,0,0,64,0,0.7619047619047619,NA,NA,1.0,0.7619047619047619,1.0,0.4576271186440678,0.8305084745762712
481818_6,Crop cycle change,no,49.2727800935219,0.484492819672026,31UCQ,other,2,69,9,17,0,0,0,10,9,0,0.5,NA,0.0,0.47368421052631576,0.2571428571428571,0.47368421052631576,0.6842105263157895,0.6842105263157895
481818_7,Crop cycle change,no,49.2357089100507,0.530066411888517,31UCQ,other,2,66,12,0,0,0,0,17,2,0,0.14285714285714285,NA,NA,0.10526315789473684,0.14285714285714285,0.10526315789473684,0.8041237113402062,0.7010309278350515
481818_8,noChange,no,49.2518852669493,0.529258971745359,31UCQ,other,4,144,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
481818_9,Crop cycle change,no,49.24279617133,0.446443608891414,31UCQ,other,3,90,12,0,14,0,0,22,0,0,0.0,0.0,NA,0.0,0.0,0.0,0.8405797101449275,0.6521739130434783
481818_10,Crop cycle change,no,49.2442623907706,0.451727040955453,31UCQ,other,2,81,10,46,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.6642335766423357,0.5912408759124088
481818_11,noChange,no,49.3104227154973,0.502802138502334,31UCQ,other,4,133,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
481818_12,Crop cycle change,no,49.2343432592154,0.529310242762104,31UCQ,other,2,106,12,0,0,0,0,19,0,0,0.0,NA,NA,0.0,0.0,0.0,0.8613138686131386,0.7737226277372263
481818_13,Crop cycle change,no,49.249989848918,0.491423639742605,31UCQ,other,3,22,36,0,14,44,0,0,0,0,0.55,0.6111111111111112,NA,NA,0.55,0.6111111111111112,1.0,0.5689655172413793
481818_14,Crop cycle change,no,49.2401228707707,0.472138085923128,31UCQ,other,2,0,5,82,0,0,0,0,0,25,0.0,NA,0.2336448598130841,NA,0.22321428571428573,NA,0.26785714285714285,0.22321428571428573
481818_15,Crop cycle change,no,49.2627307151781,0.456961442306036,31UCQ,other,3,71,46,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.6068376068376068
481818_16,Crop cycle change,no,49.2797338875347,0.531579976493641,31UCQ,other,2,58,31,0,0,0,0,3,36,0,0.5373134328358209,NA,NA,0.9230769230769231,0.5373134328358209,0.9230769230769231,0.6953125,0.734375
490359_1,Crop cycle change,no,49.952619941607,35.7865278581783,36UXA,oldcrop_short,3,59,12,3,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.9594594594594594,0.7972972972972973
490359_2,Crop cycle change,no,50.0316708679332,35.7307724526323,36UXA,oldcrop_short,1,17,23,8,0,0,0,0,0,48,0.0,NA,0.8571428571428571,NA,0.6075949367088608,NA,0.9166666666666666,0.6770833333333334
490359_3,Crop cycle change,no,49.9596481903045,35.7748020303618,36UXA,oldcrop_short,2,48,3,0,1,2,21,0,0,0,0.4,5.75,1.0,NA,0.8846153846153846,5.75,0.72,0.9466666666666667
490359_4,Crop cycle change; backyard actually,no,49.9783788518641,35.8591618301506,36UXA,oldcrop_short,3,52,1,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9811320754716981
490359_5,Crop cycle change,no,50.0368867146585,35.7725502000575,36UXA,oldcrop_short,1,17,18,3,0,0,6,0,9,45,0.3333333333333333,NA,0.9444444444444444,1.0,0.7407407407407407,1.1111111111111112,0.8163265306122449,0.7857142857142857
490359_6,noChange,no,49.9881541547401,35.7902562584209,36UXA,oldcrop_short,2,85,4,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9550561797752809
490359_7,noChange,no,50.0252517727298,35.7283137171403,36UXA,oldcrop_short,2,41,56,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.422680412371134
490359_8,Natural browning,no,49.9760049857649,35.8569286282564,36UXA,oldcrop_short,3,50,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
490359_9,Crop cycle change,no,49.9699767372615,35.7942254920052,36UXA,oldcrop_short,1,47,0,0,3,12,31,0,0,0,1.0,2.388888888888889,1.0,NA,1.0,2.388888888888889,0.6666666666666666,0.967741935483871
490359_10,Natural browning,no,49.9707256979742,35.8411336537218,36UXA,oldcrop_short,3,66,2,0,23,0,0,0,0,0,0.0,0.0,NA,NA,0.0,0.0,1.0,0.7252747252747253
490359_11,Crop cycle change,no,50.0220899881423,35.7365120465031,36UXA,oldcrop_short,2,41,19,11,0,8,6,0,0,0,0.2962962962962963,1.75,0.35294117647058826,NA,0.3181818181818182,1.75,0.8,0.6470588235294118
490359_12,Crop cycle change,no,49.9732450523717,35.7249515676593,36UXA,oldcrop_short,1,53,11,0,0,0,0,3,6,26,0.35294117647058826,NA,1.0,0.9142857142857143,0.7441860465116279,0.9142857142857143,0.9090909090909091,0.8585858585858586
490359_13,Crop cycle change,no,49.9537937111927,35.8602144567643,36UXA,oldcrop_short,3,37,25,8,11,6,0,0,0,0,0.1935483870967742,0.21428571428571427,0.0,NA,0.15384615384615385,0.21428571428571427,0.9080459770114943,0.4942528735632184
490359_14,Crop cycle change,no,50.03885840781,35.8250422421037,36UXA,oldcrop_short,2,61,11,0,11,0,0,0,0,0,0.0,0.0,NA,NA,0.0,0.0,1.0,0.7349397590361446
490359_15,Natural browning,no,50.0293893183848,35.837054704598,36UXA,oldcrop_short,3,79,3,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9634146341463414
490359_16,noChange,no,49.971673120989,35.824451693647,36UXA,oldcrop_short,4,42,4,50,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.4791666666666667,0.4375
490359_17,noChange,no,50.016196419199,35.7231934654291,36UXA,oldcrop_short,2,37,9,39,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.5411764705882353,0.43529411764705883
490359_18,noChange,no,49.9568508839162,35.8235838557712,36UXA,oldcrop_short,4,48,49,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.4948453608247423
490359_19,Crop cycle change,no,49.9890612707235,35.7409149765263,36UXA,oldcrop_short,1,36,24,0,13,12,0,0,0,0,0.3333333333333333,0.3157894736842105,NA,NA,0.3333333333333333,0.3157894736842105,1.0,0.5647058823529412
490359_20,Crop cycle change,no,50.0305928143019,35.7307112756316,36UXA,oldcrop_short,1,18,17,0,0,0,0,0,27,27,0.6136363636363636,NA,1.0,1.0,0.7605633802816901,1.0,0.6966292134831461,0.8089887640449438
529881_1,Crop cycle change,no,53.5875401377365,42.7364651958537,38ULE,oldcrop_short,3,36,10,0,16,1,0,0,0,0,0.09090909090909091,0.030303030303030304,NA,NA,0.09090909090909091,0.030303030303030304,1.0,0.5873015873015873
529881_2,noChange,no,53.6386809714544,42.8031661240897,38ULE,oldcrop_short,4,58,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
529881_3,noChange,no,53.5601421478993,42.7424588395094,38ULE,oldcrop_short,3,28,12,15,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.7272727272727273,0.509090909090909
529881_4,noChange,no,53.5800084075093,42.695170921015,38ULE,oldcrop_short,2,68,17,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.8
529881_5,Crop cycle change,no,53.577991259589,42.6884825853544,38ULE,oldcrop_short,3,41,1,0,10,1,0,0,0,0,0.5,0.047619047619047616,NA,NA,0.5,0.047619047619047616,1.0,0.7924528301886793
529881_6,Crop cycle change,no,53.5976244469803,42.7277644622003,38ULE,oldcrop_short,2,32,5,0,12,1,0,0,0,0,0.16666666666666666,0.04,NA,NA,0.16666666666666666,0.04,1.0,0.66
529881_7,Crop cycle change,no,53.6008061011215,42.7248729419195,38ULE,oldcrop_short,2,45,6,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.8823529411764706
529881_8,Crop cycle change,no,53.6014497374248,42.6881083081547,38ULE,oldcrop_short,2,35,2,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9459459459459459
529881_9,Crop cycle change,no,53.5815102679379,42.8183701566554,38ULE,oldcrop_short,2,19,21,0,3,17,0,0,0,0,0.4473684210526316,0.7391304347826086,NA,NA,0.4473684210526316,0.7391304347826086,1.0,0.6
529881_10,Crop cycle change,no,53.6248092289343,42.7390075460061,38ULE,oldcrop_short,1,7,24,0,0,0,0,3,21,0,0.4666666666666667,NA,NA,0.875,0.4666666666666667,0.875,0.5636363636363636,0.509090909090909
529881_11,Crop cycle change,no,53.6255702432898,42.7507633724723,38ULE,oldcrop_short,1,5,1,23,1,0,1,18,2,4,0.6666666666666666,0.5,0.17857142857142858,0.25,0.22580645161290322,0.2692307692307692,0.2,0.21818181818181817
529881_12,Crop cycle change,no,53.6100962439048,42.7311765672072,38ULE,oldcrop_short,3,24,10,0,20,1,0,0,0,0,0.09090909090909091,0.024390243902439025,NA,NA,0.09090909090909091,0.024390243902439025,1.0,0.45454545454545453
529881_13,Crop cycle change,no,53.5905040384473,42.7363067273353,38ULE,oldcrop_short,3,33,12,0,16,0,0,0,0,0,0.0,0.0,NA,NA,0.0,0.0,1.0,0.5409836065573771
529881_14,Variable water,no,53.6355252564977,42.7638481773271,38ULE,oldcrop_short,3,14,1,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9333333333333333
529881_15,Crop cycle change,no,53.6368101944868,42.7460807372401,38ULE,oldcrop_short,1,8,3,23,0,0,4,0,0,25,0.0,NA,0.5576923076923077,NA,0.5272727272727272,NA,0.5714285714285714,0.5873015873015873
529881_16,Crop cycle change,no,53.5897093679631,42.7948282554122,38ULE,oldcrop_short,1,21,0,18,6,10,10,0,0,0,1.0,0.9090909090909091,0.35714285714285715,NA,0.5263157894736842,0.9090909090909091,0.5692307692307692,0.6307692307692307
529881_17,Crop cycle change,no,53.6306684087762,42.7350640319445,38ULE,oldcrop_short,1,8,8,25,1,0,2,7,11,1,0.5789473684210527,1.0,0.10714285714285714,0.631578947368421,0.2978723404255319,0.6666666666666666,0.2857142857142857,0.3492063492063492
529881_18,noChange,no,53.601052648596,42.7665770188908,38ULE,oldcrop_short,4,60,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
529881_19,Crop cycle change,no,53.5895858227502,42.8175007341974,38ULE,oldcrop_short,2,14,23,0,14,10,0,0,0,0,0.30303030303030304,0.2631578947368421,NA,NA,0.30303030303030304,0.2631578947368421,1.0,0.39344262295081966
529881_20,Crop cycle change,no,53.5906967095322,42.8192567934328,38ULE,oldcrop_short,1,18,18,0,13,10,0,0,0,0,0.35714285714285715,0.2777777777777778,NA,NA,0.35714285714285715,0.2777777777777778,1.0,0.4745762711864407
539283_1,Fire,natural,54.5068063295494,126.576087031552,52UCF,fire,1,3,0,0,10,2,0,0,0,0,1.0,0.09090909090909091,NA,NA,1.0,0.09090909090909091,1.0,0.3333333333333333
539283_2,Fire,natural,54.5221632560477,126.535305209755,52UCF,fire,2,4,0,0,0,0,0,8,1,0,1.0,NA,NA,0.1111111111111111,1.0,0.1111111111111111,0.3076923076923077,0.38461538461538464
539283_3,Fire,natural,54.4837128968104,126.554294304254,52UCF,fire,1,3,0,0,0,0,0,4,2,6,1.0,NA,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6,0.7333333333333333
539283_4,Fire,natural,54.4984064037165,126.601142122759,52UCF,fire,3,3,0,0,10,1,0,0,0,0,1.0,0.047619047619047616,NA,NA,1.0,0.047619047619047616,1.0,0.2857142857142857
539283_5,noChange,no,54.5330419586548,126.634354970891,52UCF,fire,3,14,13,1,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.9642857142857143,0.5
539283_6,Fire,natural,54.4950134458548,126.634236046066,52UCF,fire,1,5,0,0,0,0,0,8,2,0,1.0,NA,NA,0.2,1.0,0.2,0.3333333333333333,0.4666666666666667
539283_7,Fire,natural,54.4773856434651,126.60190991413,52UCF,fire,2,3,0,0,0,0,0,8,3,0,1.0,NA,NA,0.2727272727272727,1.0,0.2727272727272727,0.21428571428571427,0.42857142857142855
539283_8,Fire,natural,54.478778430833,126.604144038908,52UCF,fire,2,3,0,0,0,0,0,5,6,0,1.0,NA,NA,0.5454545454545454,1.0,0.5454545454545454,0.21428571428571427,0.6428571428571429
539283_9,Fire,natural,54.4927431910905,126.574139825538,52UCF,fire,1,2,0,0,0,0,0,6,6,0,1.0,NA,NA,0.5,1.0,0.5,0.14285714285714285,0.5714285714285714
539283_10,Fire,no,54.4639253169461,126.630475038388,52UCF,fire,3,8,1,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.8888888888888888
539283_11,Fire,natural,54.4930118502139,126.587559411572,52UCF,fire,1,2,0,0,0,0,0,10,2,0,1.0,NA,NA,0.16666666666666666,1.0,0.16666666666666666,0.14285714285714285,0.2857142857142857
539283_12,Fire,natural,54.4891431656468,126.61002318218,52UCF,fire,3,9,2,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.8181818181818182
539283_13,Fire,natural,54.5196016097994,126.541949944893,52UCF,fire,2,3,0,0,8,1,0,0,0,0,1.0,0.058823529411764705,NA,NA,1.0,0.058823529411764705,1.0,0.3333333333333333
539283_14,noChange,no,54.5199842206077,126.601267732078,52UCF,fire,4,14,1,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9333333333333333
539283_15,noChange,no,54.494936501798,126.50960848986,52UCF,fire,4,14,2,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.875
539283_16,Fire,natural,54.4967175752939,126.624870984198,52UCF,fire,3,5,0,0,8,1,0,0,0,0,1.0,0.058823529411764705,NA,NA,1.0,0.058823529411764705,1.0,0.42857142857142855
539283_17,Fire,natural,54.4926229234386,126.528281033288,52UCF,fire,1,4,0,0,0,0,0,9,1,1,1.0,NA,1.0,0.18181818181818182,1.0,0.18181818181818182,0.3333333333333333,0.4
539283_18,Fire,natural,54.5206790731551,126.541885198806,52UCF,fire,2,3,0,0,6,2,1,0,0,0,1.0,0.21428571428571427,1.0,NA,1.0,0.21428571428571427,0.9166666666666666,0.5
539283_19,Fire,natural,54.4836364443187,126.604323091297,52UCF,fire,2,3,0,0,0,0,0,5,7,0,1.0,NA,NA,0.5833333333333334,1.0,0.5833333333333334,0.2,0.6666666666666666
539283_20,Drought,no,54.4953253099171,126.568426997102,52UCF,fire,3,15,4,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.7894736842105263
557332_1,Fire,no,56.4355224187291,126.754486406887,52VCH,fire,3,8,1,0,4,0,0,5,0,0,0.0,0.0,NA,0.0,0.0,0.0,0.7222222222222222,0.4444444444444444
557332_2,noChange,no,56.4816818888803,126.713267950363,52VCH,fire,4,0,26,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.0
557332_3,Fire,natural,56.5017630419917,126.662333420546,52VCH,fire,1,1,2,0,0,0,0,6,2,0,0.5,NA,NA,0.25,0.5,0.25,0.2727272727272727,0.2727272727272727
557332_4,Fire,natural,56.4439815473194,126.672211476507,52VCH,fire,2,0,1,0,10,1,0,0,0,0,0.5,0.047619047619047616,NA,NA,0.5,0.047619047619047616,1.0,0.08333333333333333
557332_5,Fire,natural,56.4493284535188,126.713265168382,52VCH,fire,2,1,0,0,5,0,0,6,0,0,NA,0.0,NA,0.0,NA,0.0,0.5,0.08333333333333333
557332_6,Fire,natural,56.4670446356427,126.768211070132,52VCH,fire,1,0,1,0,0,0,0,11,0,0,0.0,NA,NA,0.0,0.0,0.0,0.08333333333333333,0.0
557332_7,Fire,natural,56.4502576365641,126.676209179978,52VCH,fire,1,3,1,0,3,0,0,5,0,0,0.0,0.0,NA,0.0,0.0,0.0,0.5833333333333334,0.25
557332_8,Fire,natural,56.4347859502141,126.628001712663,52VCH,fire,3,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
557332_9,Fire,natural,56.4528341431309,126.742753715385,52VCH,fire,1,1,0,0,0,0,0,11,1,0,1.0,NA,NA,0.08333333333333333,1.0,0.08333333333333333,0.07692307692307693,0.15384615384615385
557332_10,Fire,natural,56.4496067291314,126.713735279456,52VCH,fire,2,1,0,0,4,1,0,6,0,0,1.0,0.1111111111111111,NA,0.0,1.0,0.06666666666666667,0.5,0.16666666666666666
557332_11,Fire,no,56.4318765871504,126.776598384678,52VCH,fire,2,9,0,0,0,0,0,10,1,0,1.0,NA,NA,0.09090909090909091,1.0,0.09090909090909091,0.45,0.5
557332_12,Fire,natural,56.4899917803985,126.638689753325,52VCH,fire,1,4,0,0,0,0,0,6,1,0,1.0,NA,NA,0.14285714285714285,1.0,0.14285714285714285,0.36363636363636365,0.45454545454545453
557332_13,Fire,no,56.4359906025811,126.750565562974,52VCH,fire,3,8,1,0,4,0,0,5,0,0,0.0,0.0,NA,0.0,0.0,0.0,0.7222222222222222,0.4444444444444444
557332_14,Fire,no,56.4340206214696,126.687419633123,52VCH,fire,3,8,1,0,0,0,0,9,2,0,0.6666666666666666,NA,NA,0.18181818181818182,0.6666666666666666,0.18181818181818182,0.45,0.5
557332_15,noChange,no,56.5144929881742,126.708853437766,52VCH,fire,4,10,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
557332_16,Fire,no,56.4523918655972,126.618140376551,52VCH,fire,2,9,0,0,2,0,0,4,0,0,NA,0.0,NA,0.0,NA,0.0,0.7333333333333333,0.6
557332_17,Fire,natural,56.45202784917,126.655652503844,52VCH,fire,3,1,0,0,2,0,0,6,0,0,NA,0.0,NA,0.0,NA,0.0,0.3333333333333333,0.1111111111111111
557332_18,Fire,no,56.4460263767794,126.666244887916,52VCH,fire,2,5,4,0,0,0,0,8,0,0,0.0,NA,NA,0.0,0.0,0.0,0.5294117647058824,0.29411764705882354
557332_19,Fire,natural,56.4307617125533,126.686157758992,52VCH,fire,3,1,0,0,10,1,0,0,0,0,1.0,0.047619047619047616,NA,NA,1.0,0.047619047619047616,1.0,0.16666666666666666
557332_20,Fire,natural,56.4792865256123,126.774313246176,52VCH,fire,1,0,0,0,0,0,0,11,1,0,1.0,NA,NA,0.08333333333333333,1.0,0.08333333333333333,0.0,0.08333333333333333
576420_1,Crop cycle change,no,58.6900228621035,24.5107595856745,35VLF,treelossTF,3,36,4,0,27,2,0,0,0,0,0.3333333333333333,0.03571428571428571,NA,NA,0.3333333333333333,0.03571428571428571,1.0,0.5507246376811594
576420_2,Crop cycle change,no,58.7116054412744,24.5397849049199,35VLF,treelossTF,3,52,13,0,12,4,0,0,0,0,0.23529411764705882,0.14285714285714285,NA,NA,0.23529411764705882,0.14285714285714285,1.0,0.691358024691358
576420_3,Crop cycle change,no,58.7413796500252,24.4220511002207,35VLF,treelossTF,2,74,7,4,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.9529411764705882,0.8705882352941177
576420_5,Clear cut,human,58.757028492594,24.5189370576446,35VLF,treelossTF,1,0,0,0,0,0,0,79,10,0,1.0,NA,NA,0.11235955056179775,1.0,0.11235955056179775,0.0,0.11235955056179775
576420_6,Crop cycle change,no,58.7510944174559,24.4633442114403,35VLF,treelossTF,2,46,1,8,0,0,28,0,0,0,0.0,NA,0.7777777777777778,NA,0.7567567567567568,NA,0.5662650602409639,0.891566265060241
576420_7,Crop cycle change,no,58.7195875915502,24.4107080982171,35VLF,treelossTF,2,71,6,0,13,3,0,0,0,0,0.3333333333333333,0.10344827586206896,NA,NA,0.3333333333333333,0.10344827586206896,1.0,0.7956989247311828
576420_8,Crop cycle change,no,58.6969975548267,24.3999562286999,35VLF,treelossTF,3,62,7,0,9,12,0,0,0,0,0.631578947368421,0.4,NA,NA,0.631578947368421,0.4,1.0,0.8222222222222222
576420_9,noChange,no,58.750787546806,24.5167886381055,35VLF,treelossTF,4,91,2,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.978494623655914
576420_10,noChange,no,58.681323903565,24.3980180956888,35VLF,treelossTF,4,91,2,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.978494623655914
576420_11,Clear cut,no,58.7535684938609,24.5072536574666,35VLF,treelossTF,1,23,0,0,46,8,0,0,0,0,1.0,0.08,NA,NA,1.0,0.08,1.0,0.4025974025974026
576420_12,Clear cut,,58.7230354849683,24.4213353751744,35VLF,treelossTF,1,0,0,0,32,29,39,0,0,0,1.0,0.7311827956989247,1.0,NA,1.0,0.7311827956989247,0.61,0.68
576420_13,Clear cut,no,58.7183561081418,24.4164997066397,35VLF,treelossTF,1,0,0,0,81,8,0,0,0,0,1.0,0.047058823529411764,NA,NA,1.0,0.047058823529411764,1.0,0.0898876404494382
576420_14,Crop cycle change,no,58.7684916498822,24.4984004438071,35VLF,treelossTF,3,55,12,4,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.9436619718309859,0.7746478873239436
576420_15,Crop cycle change,no,58.687002193762,24.5218469175048,35VLF,treelossTF,2,28,10,15,3,2,18,0,0,0,0.16666666666666666,2.5,0.5454545454545454,NA,0.4444444444444444,2.5,0.5657894736842105,0.631578947368421
576420_16,Clear cut,no,58.7187082331231,24.4206191742669,35VLF,treelossTF,1,0,0,0,59,21,0,0,0,0,1.0,0.1510791366906475,NA,NA,1.0,0.1510791366906475,1.0,0.2625
576420_17,Clear cut,no,58.7191739581724,24.4169572811805,35VLF,treelossTF,1,7,1,0,76,14,0,0,0,0,0.9333333333333333,0.08433734939759036,NA,NA,0.9333333333333333,0.08433734939759036,1.0,0.21428571428571427
576420_18,noChange,no,58.7687476157554,24.4838520369731,35VLF,treelossTF,3,6,9,76,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.16483516483516483,0.06593406593406594
576420_19,Crop cycle change,no,58.6970014806262,24.5092258823069,35VLF,treelossTF,3,72,2,0,18,0,0,0,0,0,0.0,0.0,NA,NA,0.0,0.0,1.0,0.782608695652174
576420_20,Crop cycle change,no,58.6872800631186,24.5363230390714,35VLF,treelossTF,2,18,11,4,17,5,7,3,4,18,0.45,0.3076923076923077,0.8620689655172413,0.88,0.6938775510204082,0.53125,0.7931034482758621,0.5977011494252874
701068_2,Clear cut,human,3.24739356281446,-71.3230432400341,19NBD,treelossTF,1,8,0,0,0,0,0,0,5,0,1.0,NA,NA,1.0,1.0,1.0,0.6153846153846154,1.0
701068_4,Clear cut,human,3.29312708266824,-71.3641611018815,19NBD,treelossTF,1,0,0,0,0,0,0,0,0,7,NA,NA,1.0,NA,1.0,NA,1.0,1.0
701068_5,Clear cut,human,3.28930677373388,-71.3741351914356,19NBD,treelossTF,1,9,1,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9
701068_7,Fire,human,3.29308253153686,-71.3827781397566,19NBD,treelossTF,2,22,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
701068_8,noChange,no,3.28453468823356,-71.3279854180077,19NBD,treelossTF,3,15,7,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.6818181818181818
